Rule,B_min,B_max,S_min,S_max,Died,Exploded,Chaos,Unique_Gliders,Unique_Oscillators_Total,P1_Count,P2_Count,P3_Count,P4_Count,P5_Count,P6_Count,P7_Count,P8_Count,P9_Count,P10_Count
B15/S0-9,15,15,0,9,21,0,0,0,1693,1584,109,0,0,0,0,0,0,0,0
B16/S0-11,16,16,0,11,19,0,0,0,1693,1647,46,0,0,0,0,0,0,0,0
B11/S0-9,11,11,0,9,21,0,0,0,1692,1510,177,0,3,0,2,0,0,0,0
B11-13/S0-11,11,13,0,11,21,0,0,0,1692,1428,259,1,4,0,0,0,0,0,0
B12-13/S0-11,12,13,0,11,28,0,0,0,1692,1409,273,5,1,0,4,0,0,0,0
B13-16/S0-14,13,16,0,14,27,0,0,0,1692,1670,22,0,0,0,0,0,0,0,0
B9-14/S0-13,9,14,0,13,27,0,0,0,1691,1283,406,0,2,0,0,0,0,0,0
B12-14/S0-11,12,14,0,11,26,0,0,0,1691,1362,305,16,0,0,6,0,0,0,2
B12-14/S0-16,12,14,0,16,27,0,0,0,1691,1691,0,0,0,0,0,0,0,0,0
B16/S0-12,16,16,0,12,37,0,0,0,1691,1683,2,6,0,0,0,0,0,0,0
B9-10/S0-12,9,10,0,12,28,0,0,0,1690,1655,33,0,2,0,0,0,0,0,0
B10-14/S0-15,10,14,0,15,20,0,0,0,1690,1487,203,0,0,0,0,0,0,0,0
B11/S0-12,11,11,0,12,21,0,0,0,1690,1690,0,0,0,0,0,0,0,0,0
B11/S0-14,11,11,0,14,24,0,0,0,1690,1689,1,0,0,0,0,0,0,0,0
B11-12/S0-13,11,12,0,13,28,0,0,0,1690,1652,38,0,0,0,0,0,0,0,0
B12-16/S0-16,12,16,0,16,27,0,0,0,1690,1690,0,0,0,0,0,0,0,0,0
B8-15/S0-6,8,15,0,6,26,0,0,0,1689,509,721,225,49,0,174,0,3,0,1
B10-11/S0-16,10,11,0,16,29,0,0,0,1689,1689,0,0,0,0,0,0,0,0,0
B11-16/S0-11,11,16,0,11,29,0,0,0,1689,1362,324,1,0,0,1,0,0,0,1
B14-15/S0-14,14,15,0,14,28,0,0,0,1689,1686,3,0,0,0,0,0,0,0,0
B12/S0-12,12,12,0,12,27,0,0,0,1688,1636,42,7,3,0,0,0,0,0,0
B13-16/S0-11,13,16,0,11,16,0,0,0,1688,1594,94,0,0,0,0,0,0,0,0
B10-12/S0-10,10,12,0,10,27,0,0,0,1687,1140,468,29,31,2,12,0,3,0,1
B11-14/S0-16,11,14,0,16,30,0,0,0,1687,1687,0,0,0,0,0,0,0,0,0
B12-16/S0-14,12,16,0,14,21,0,0,0,1687,1603,83,1,0,0,0,0,0,0,0
B14/S0-8,14,14,0,8,21,0,0,0,1687,1647,25,14,0,0,1,0,0,0,0
B14/S0-15,14,14,0,15,21,0,0,0,1687,1684,3,0,0,0,0,0,0,0,0
B9-13/S0-11,9,13,0,11,29,0,0,0,1686,1162,504,0,20,0,0,0,0,0,0
B12-13/S0-7,12,13,0,7,26,0,0,0,1686,1414,272,0,0,0,0,0,0,0,0
B12-15/S0-16,12,15,0,16,31,0,0,0,1686,1686,0,0,0,0,0,0,0,0,0
B14-16/S0-14,14,16,0,14,26,0,0,0,1686,1661,25,0,0,0,0,0,0,0,0
B15/S0-8,15,15,0,8,18,0,0,0,1686,1667,19,0,0,0,0,0,0,0,0
B15-16/S0-14,15,16,0,14,24,0,0,0,1686,1671,15,0,0,0,0,0,0,0,0
B7/S0-14,7,7,0,14,31,0,0,0,1685,1684,1,0,0,0,0,0,0,0,0
B9/S0-13,9,9,0,13,21,0,0,0,1685,1653,32,0,0,0,0,0,0,0,0
B9-11/S0-16,9,11,0,16,22,0,0,0,1685,1685,0,0,0,0,0,0,0,0,0
B9-16/S0-9,9,16,0,9,26,0,0,0,1685,948,735,0,0,0,2,0,0,0,0
B9-16/S0-14,9,16,0,14,23,0,0,0,1685,1304,381,0,0,0,0,0,0,0,0
B11/S0-8,11,11,0,8,27,0,0,0,1685,1602,74,0,9,0,0,0,0,0,0
B11/S0-11,11,11,0,11,23,0,0,0,1685,1662,22,0,1,0,0,0,0,0,0
B11-13/S0-8,11,13,0,8,26,0,0,0,1685,1456,161,52,13,0,3,0,0,0,0
B11-14/S0-11,11,14,0,11,29,0,0,0,1685,1361,319,1,2,0,2,0,0,0,0
B11-15/S0-9,11,15,0,9,35,0,0,0,1685,1401,273,2,8,0,1,0,0,0,0
B12-15/S0-7,12,15,0,7,24,0,0,0,1685,1427,251,6,0,0,1,0,0,0,0
B13-16/S0-13,13,16,0,13,29,0,0,0,1685,1603,82,0,0,0,0,0,0,0,0
B10/S0-11,10,10,0,11,24,0,0,0,1684,1479,203,1,1,0,0,0,0,0,0
B10-13/S0-13,10,13,0,13,28,0,0,0,1684,1489,195,0,0,0,0,0,0,0,0
B10-14/S0-11,10,14,0,11,21,0,0,0,1684,1094,575,0,15,0,0,0,0,0,0
B12/S0-10,12,12,0,10,18,0,0,0,1684,1361,219,69,5,1,29,0,0,0,0
B12-15/S0-15,12,15,0,15,23,0,0,0,1684,1645,39,0,0,0,0,0,0,0,0
B13-14/S0-8,13,14,0,8,27,0,0,0,1684,1651,24,9,0,0,0,0,0,0,0
B8-16/S0-7,8,16,0,7,27,0,0,0,1683,476,1116,36,10,0,44,0,0,0,1
B9-13/S0-12,9,13,0,12,24,0,0,0,1683,1456,220,0,7,0,0,0,0,0,0
B9-13/S0-16,9,13,0,16,24,0,0,0,1683,1683,0,0,0,0,0,0,0,0,0
B10/S0-14,10,10,0,14,28,0,0,0,1683,1670,13,0,0,0,0,0,0,0,0
B10-11/S0-10,10,11,0,10,30,0,0,0,1683,1410,204,32,32,0,3,0,2,0,0
B10-14/S0-13,10,14,0,13,21,0,0,0,1683,1290,390,0,3,0,0,0,0,0,0
B12-14/S0-15,12,14,0,15,31,0,0,0,1683,1644,39,0,0,0,0,0,0,0,0
B13-14/S0-10,13,14,0,10,23,0,0,0,1683,1638,32,12,0,0,0,0,0,0,0
B13-15/S0-7,13,15,0,7,24,0,0,0,1683,1437,246,0,0,0,0,0,0,0,0
B14/S0-12,14,14,0,12,25,0,0,0,1683,1602,62,16,1,0,2,0,0,0,0
B16/S0-9,16,16,0,9,25,0,0,0,1683,1570,113,0,0,0,0,0,0,0,0
B9-15/S0-14,9,15,0,14,25,0,0,0,1682,1489,193,0,0,0,0,0,0,0,0
B10-15/S0-13,10,15,0,13,20,0,0,0,1682,1288,391,0,3,0,0,0,0,0,0
B11-13/S0-7,11,13,0,7,23,0,0,0,1682,1353,321,5,2,0,1,0,0,0,0
B9-14/S0-16,9,14,0,16,23,0,0,0,1681,1681,0,0,0,0,0,0,0,0,0
B9-15/S0-16,9,15,0,16,21,0,0,0,1681,1681,0,0,0,0,0,0,0,0,0
B10-11/S0-9,10,11,0,9,25,0,0,0,1681,999,597,39,28,0,15,0,2,1,0
B11-12/S0-16,11,12,0,16,16,0,0,0,1681,1681,0,0,0,0,0,0,0,0,0
B11-14/S0-15,11,14,0,15,27,0,0,0,1681,1648,33,0,0,0,0,0,0,0,0
B11-15/S0-14,11,15,0,14,19,0,0,0,1681,1659,22,0,0,0,0,0,0,0,0
B12-14/S0-10,12,14,0,10,32,0,0,0,1681,1368,205,88,3,0,17,0,0,0,0
B12-16/S0-15,12,16,0,15,32,0,0,0,1681,1593,88,0,0,0,0,0,0,0,0
B8-11/S0-7,8,11,0,7,34,0,0,0,1680,440,959,47,161,2,54,1,5,0,1
B10/S0-15,10,10,0,15,23,0,0,0,1680,1566,114,0,0,0,0,0,0,0,0
B10-16/S0-8,10,16,0,8,31,0,0,0,1680,919,494,164,5,0,92,0,2,0,1
B11-13/S0-13,11,13,0,13,27,0,0,0,1680,1632,48,0,0,0,0,0,0,0,0
B11-15/S0-8,11,15,0,8,26,0,0,0,1680,1476,150,42,8,1,3,0,0,0,0
B12-16/S0-10,12,16,0,10,29,0,0,0,1680,1351,235,78,0,0,16,0,0,0,0
B13-14/S0-7,13,14,0,7,33,0,0,0,1680,1402,278,0,0,0,0,0,0,0,0
B13-14/S0-12,13,14,0,12,33,0,0,0,1680,1608,66,5,0,0,1,0,0,0,0
B9-14/S0-14,9,14,0,14,23,0,0,0,1679,1469,210,0,0,0,0,0,0,0,0
B9-15/S0-7,9,15,0,7,28,0,0,0,1679,1005,603,8,51,0,8,0,0,0,0
B10-14/S0-8,10,14,0,8,31,0,0,0,1679,927,512,142,10,0,86,0,0,0,1
B12-14/S0-12,12,14,0,12,20,0,0,0,1679,1517,156,4,1,0,1,0,0,0,0
B13-14/S0-14,13,14,0,14,26,0,0,0,1679,1678,1,0,0,0,0,0,0,0,0
B13-16/S0-7,13,16,0,7,19,0,0,0,1679,1405,274,0,0,0,0,0,0,0,0
B13-16/S0-9,13,16,0,9,29,0,0,0,1679,1559,120,0,0,0,0,0,0,0,0
B15/S0-15,15,15,0,15,21,0,0,0,1679,1679,0,0,0,0,0,0,0,0,0
B15-16/S0-8,15,16,0,8,29,0,0,0,1679,1667,12,0,0,0,0,0,0,0,0
B7/S0-12,7,7,0,12,29,0,0,0,1678,1666,12,0,0,0,0,0,0,0,0
B9/S0-9,9,9,0,9,15,0,0,0,1678,1537,133,0,8,0,0,0,0,0,0
B9/S0-12,9,9,0,12,25,0,0,0,1678,1674,4,0,0,0,0,0,0,0,0
B10-16/S0-12,10,16,0,12,22,0,0,0,1678,1186,492,0,0,0,0,0,0,0,0
B11/S0-15,11,11,0,15,31,0,0,0,1678,1676,2,0,0,0,0,0,0,0,0
B11-12/S0-8,11,12,0,8,22,0,0,0,1678,1480,120,55,8,2,11,0,1,0,0
B11-13/S0-14,11,13,0,14,24,0,0,0,1678,1673,5,0,0,0,0,0,0,0,0
B11-14/S0-10,11,14,0,10,21,0,0,0,1678,1352,291,20,6,0,8,0,0,0,1
B12-13/S0-8,12,13,0,8,27,0,0,0,1678,1483,80,107,0,1,7,0,0,0,0
B14-15/S0-13,14,15,0,13,27,0,0,0,1678,1613,64,0,0,0,1,0,0,0,0
B15/S0-13,15,15,0,13,24,0,0,0,1678,1667,11,0,0,0,0,0,0,0,0
B8-14/S0-7,8,14,0,7,23,0,0,0,1677,450,1112,41,10,0,64,0,0,0,0
B9/S0-16,9,9,0,16,27,0,0,0,1677,1677,0,0,0,0,0,0,0,0,0
B9-15/S0-12,9,15,0,12,23,0,0,0,1677,1223,449,0,5,0,0,0,0,0,0
B10-16/S0-13,10,16,0,13,22,0,0,0,1677,1183,494,0,0,0,0,0,0,0,0
B11-13/S0-10,11,13,0,10,23,0,0,0,1677,1364,280,15,8,1,8,1,0,0,0
B12-15/S0-8,12,15,0,8,26,0,0,0,1677,1469,79,117,0,0,12,0,0,0,0
B12-16/S0-13,12,16,0,13,15,0,0,0,1677,1495,182,0,0,0,0,0,0,0,0
B13-15/S0-15,13,15,0,15,26,0,0,0,1677,1670,7,0,0,0,0,0,0,0,0
B9/S0-6,9,9,0,6,27,0,0,0,1676,1495,137,1,29,1,6,1,3,1,0
B9/S0-11,9,9,0,11,26,0,0,0,1676,1635,41,0,0,0,0,0,0,0,0
B9-10/S0-16,9,10,0,16,27,0,0,0,1676,1676,0,0,0,0,0,0,0,0,0
B10/S0-8,10,10,0,8,27,0,0,0,1676,996,364,194,29,6,68,0,4,1,4
B10-13/S0-10,10,13,0,10,32,0,0,0,1676,1090,528,28,24,0,6,0,0,0,0
B11-12/S0-9,11,12,0,9,28,0,0,0,1676,1382,209,45,16,4,14,0,2,0,0
B11-15/S0-11,11,15,0,11,28,0,0,0,1676,1350,321,3,1,0,1,0,0,0,0
B12-13/S0-12,12,13,0,12,27,0,0,0,1676,1615,52,6,3,0,0,0,0,0,0
B12-15/S0-11,12,15,0,11,24,0,0,0,1676,1333,326,8,1,0,8,0,0,0,0
B7/S0-11,7,7,0,11,27,0,0,0,1675,1533,142,0,0,0,0,0,0,0,0
B9-10/S0-11,9,10,0,11,25,0,0,0,1675,1471,201,0,3,0,0,0,0,0,0
B9-14/S0-7,9,14,0,7,21,0,0,0,1675,969,645,3,45,0,13,0,0,0,0
B11-12/S0-12,11,12,0,12,25,0,0,0,1675,1627,46,0,0,0,2,0,0,0,0
B11-15/S0-10,11,15,0,10,28,0,0,0,1675,1357,299,8,1,0,10,0,0,0,0
B12/S0-13,12,12,0,13,28,0,0,0,1675,1621,54,0,0,0,0,0,0,0,0
B12/S0-16,12,12,0,16,21,0,0,0,1675,1675,0,0,0,0,0,0,0,0,0
B12-13/S0-6,12,13,0,6,23,0,0,0,1675,1569,49,55,0,0,2,0,0,0,0
B13/S0-11,13,13,0,11,16,0,0,0,1675,1617,56,0,1,0,1,0,0,0,0
B13-14/S0-11,13,14,0,11,24,0,0,0,1675,1580,89,4,0,2,0,0,0,0,0
B15-16/S0-12,15,16,0,12,28,0,0,0,1675,1669,4,2,0,0,0,0,0,0,0
B9/S0-10,9,9,0,10,29,0,0,0,1674,1660,14,0,0,0,0,0,0,0,0
B9-12/S0-10,9,12,0,10,34,0,0,0,1674,1140,508,1,24,0,1,0,0,0,0
B9-16/S0-13,9,16,0,13,24,0,0,0,1674,1186,488,0,0,0,0,0,0,0,0
B10/S0-6,10,10,0,6,22,0,0,0,1674,1151,164,292,7,6,50,1,0,0,1
B10-12/S0-9,10,12,0,9,21,0,0,0,1674,940,617,43,28,7,25,0,3,1,5
B10-13/S0-8,10,13,0,8,24,0,0,0,1674,977,460,152,9,1,71,0,4,0,0
B10-13/S0-12,10,13,0,12,27,0,0,0,1674,1431,229,0,13,0,0,0,1,0,0
B11-13/S0-15,11,13,0,15,30,0,0,0,1674,1657,17,0,0,0,0,0,0,0,0
B13/S0-10,13,13,0,10,19,0,0,0,1674,1651,21,0,1,0,1,0,0,0,0
B13-14/S0-15,13,14,0,15,26,0,0,0,1674,1670,4,0,0,0,0,0,0,0,0
B14-15/S0-9,14,15,0,9,30,0,0,0,1674,1550,124,0,0,0,0,0,0,0,0
B9-11/S0-10,9,11,0,10,31,0,0,0,1673,1405,235,1,31,0,1,0,0,0,0
B9-12/S0-13,9,12,0,13,24,0,0,0,1673,1489,184,0,0,0,0,0,0,0,0
B10-11/S0-14,10,11,0,14,27,0,0,0,1673,1651,22,0,0,0,0,0,0,0,0
B10-16/S0-16,10,16,0,16,33,0,0,0,1673,1673,0,0,0,0,0,0,0,0,0
B11-14/S0-6,11,14,0,6,22,0,0,0,1673,1563,70,36,2,0,2,0,0,0,0
B12/S0-9,12,12,0,9,36,0,0,0,1673,1401,250,18,1,0,3,0,0,0,0
B12-14/S0-13,12,14,0,13,31,0,0,0,1673,1505,168,0,0,0,0,0,0,0,0
B13/S0-15,13,13,0,15,28,0,0,0,1673,1673,0,0,0,0,0,0,0,0,0
B13-15/S0-6,13,15,0,6,33,0,0,0,1673,1630,43,0,0,0,0,0,0,0,0
B14-16/S0-12,14,16,0,12,35,0,0,0,1673,1609,49,14,0,0,1,0,0,0,0
B15/S0-10,15,15,0,10,22,0,0,0,1673,1663,10,0,0,0,0,0,0,0,0
B16/S0-10,16,16,0,10,30,0,0,0,1673,1666,7,0,0,0,0,0,0,0,0
B7-15/S0-7,7,15,0,7,19,0,0,0,1672,453,1215,1,0,0,3,0,0,0,0
B8-12/S0-7,8,12,0,7,17,0,0,0,1672,467,1019,31,82,3,59,0,4,0,3
B8-13/S0-5,8,13,0,5,30,0,0,0,1672,727,763,91,15,0,76,0,0,0,0
B9-13/S0-15,9,13,0,15,22,0,0,0,1672,1462,210,0,0,0,0,0,0,0,0
B9-14/S0-12,9,14,0,12,18,0,0,0,1672,1225,437,0,10,0,0,0,0,0,0
B10-11/S0-13,10,11,0,13,33,0,0,0,1672,1520,152,0,0,0,0,0,0,0,0
B12-15/S0-9,12,15,0,9,24,0,0,0,1672,1368,292,6,1,0,5,0,0,0,0
B12-15/S0-13,12,15,0,13,23,0,0,0,1672,1509,163,0,0,0,0,0,0,0,0
B7/S0-7,7,7,0,7,25,0,0,0,1671,1292,341,0,32,0,4,0,2,0,0
B7/S0-13,7,7,0,13,25,0,0,0,1671,1536,135,0,0,0,0,0,0,0,0
B9-10/S0-7,9,10,0,7,23,0,0,0,1671,970,373,161,76,8,54,2,9,1,1
B9-11/S0-6,9,11,0,6,22,0,0,0,1671,1201,318,74,35,3,36,0,1,0,1
B9-11/S0-13,9,11,0,13,28,0,0,0,1671,1503,168,0,0,0,0,0,0,0,0
B10-13/S0-14,10,13,0,14,28,0,0,0,1671,1634,37,0,0,0,0,0,0,0,0
B10-15/S0-15,10,15,0,15,30,0,0,0,1671,1458,213,0,0,0,0,0,0,0,0
B11-15/S0-13,11,15,0,13,28,0,0,0,1671,1513,158,0,0,0,0,0,0,0,0
B11-16/S0-13,11,16,0,13,31,0,0,0,1671,1489,181,1,0,0,0,0,0,0,0
B12/S0-7,12,12,0,7,36,0,0,0,1671,1423,243,2,0,0,3,0,0,0,0
B12-13/S0-9,12,13,0,9,20,0,0,0,1671,1397,261,9,0,0,4,0,0,0,0
B9/S0-8,9,9,0,8,32,0,0,0,1670,1557,82,0,25,0,2,0,1,0,1
B9-14/S0-8,9,14,0,8,28,0,0,0,1670,954,666,17,14,0,17,0,1,0,1
B11/S0-16,11,11,0,16,22,0,0,0,1670,1670,0,0,0,0,0,0,0,0,0
B13-15/S0-13,13,15,0,13,24,0,0,0,1670,1606,63,1,0,0,0,0,0,0,0
B14-16/S0-7,14,16,0,7,25,0,0,0,1670,1427,243,0,0,0,0,0,0,0,0
B8-9/S0-6,8,9,0,6,24,0,1,0,1669,530,630,218,119,6,114,5,7,4,7
B9/S0-7,9,9,0,7,26,0,0,0,1669,1304,319,3,27,0,15,0,1,0,0
B9-10/S0-15,9,10,0,15,22,0,0,0,1669,1544,125,0,0,0,0,0,0,0,0
B9-12/S0-7,9,12,0,7,26,0,0,0,1669,1004,572,18,49,2,15,1,4,0,3
B10-14/S0-6,10,14,0,6,29,0,0,0,1669,1143,208,274,1,0,42,0,1,0,0
B11-15/S0-12,11,15,0,12,31,0,0,0,1669,1491,178,0,0,0,0,0,0,0,0
B11-15/S0-15,11,15,0,15,27,0,0,0,1669,1638,31,0,0,0,0,0,0,0,0
B12-13/S0-13,12,13,0,13,24,0,0,0,1669,1619,50,0,0,0,0,0,0,0,0
B12-14/S0-14,12,14,0,14,31,0,0,0,1669,1649,20,0,0,0,0,0,0,0,0
B13/S0-14,13,13,0,14,18,0,0,0,1669,1669,0,0,0,0,0,0,0,0,0
B13-14/S0-6,13,14,0,6,17,0,0,0,1669,1635,34,0,0,0,0,0,0,0,0
B14/S0-16,14,14,0,16,29,0,0,0,1669,1669,0,0,0,0,0,0,0,0,0
B14-15/S0-11,14,15,0,11,29,0,0,0,1669,1587,78,2,1,0,1,0,0,0,0
B15-16/S0-10,15,16,0,10,31,0,0,0,1669,1662,5,2,0,0,0,0,0,0,0
B7/S0-16,7,7,0,16,19,0,0,0,1668,1668,0,0,0,0,0,0,0,0,0
B9-11/S0-9,9,11,0,9,21,0,0,0,1668,1072,542,4,42,1,4,0,2,0,1
B10-11/S0-15,10,11,0,15,25,0,0,0,1668,1547,121,0,0,0,0,0,0,0,0
B10-12/S0-15,10,12,0,15,28,0,0,0,1668,1468,200,0,0,0,0,0,0,0,0
B10-14/S0-10,10,14,0,10,22,0,0,0,1668,1055,565,26,16,0,5,0,1,0,0
B10-16/S0-9,10,16,0,9,29,0,0,0,1668,915,690,28,1,0,34,0,0,0,0
B11/S0-7,11,11,0,7,26,0,0,0,1668,1398,267,0,3,0,0,0,0,0,0
B11-12/S0-11,11,12,0,11,25,0,0,0,1668,1432,229,2,2,0,2,0,0,1,0
B11-13/S0-12,11,13,0,12,22,0,0,0,1668,1608,57,1,2,0,0,0,0,0,0
B11-14/S0-9,11,14,0,9,31,0,0,0,1668,1368,285,4,5,2,4,0,0,0,0
B11-14/S0-13,11,14,0,13,26,0,0,0,1668,1509,159,0,0,0,0,0,0,0,0
B12-16/S0-11,12,16,0,11,23,0,0,0,1668,1342,313,8,0,0,5,0,0,0,0
B13-15/S0-8,13,15,0,8,24,0,0,0,1668,1640,21,6,1,0,0,0,0,0,0
B14-16/S0-10,14,16,0,10,23,0,0,0,1668,1611,23,34,0,0,0,0,0,0,0
B8-15/S0-9,8,15,0,9,24,0,0,0,1667,533,1134,0,0,0,0,0,0,0,0
B9-14/S0-10,9,14,0,10,26,0,0,0,1667,1053,602,0,11,0,1,0,0,0,0
B9-16/S0-15,9,16,0,15,28,0,0,0,1667,1290,377,0,0,0,0,0,0,0,0
B10-11/S0-7,10,11,0,7,21,0,0,0,1667,1056,534,40,9,0,24,0,3,0,1
B10-12/S0-7,10,12,0,7,30,0,0,0,1667,1019,557,46,3,5,30,0,0,0,6
B11/S0-10,11,11,0,10,19,0,0,0,1667,1647,18,0,2,0,0,0,0,0,0
B11-16/S0-16,11,16,0,16,27,0,0,0,1667,1667,0,0,0,0,0,0,0,0,0
B12-13/S0-14,12,13,0,14,30,0,0,0,1667,1662,5,0,0,0,0,0,0,0,0
B16/S0-13,16,16,0,13,29,0,0,0,1667,1657,10,0,0,0,0,0,0,0,0
B7-11/S0-7,7,11,0,7,22,0,0,0,1666,486,950,1,215,0,4,0,4,0,1
B9-12/S0-14,9,12,0,14,24,0,0,0,1666,1605,61,0,0,0,0,0,0,0,0
B9-14/S0-15,9,14,0,15,22,0,0,0,1666,1462,204,0,0,0,0,0,0,0,0
B9-16/S0-8,9,16,0,8,26,0,0,0,1666,979,657,17,0,0,12,0,0,0,1
B10-13/S0-11,10,13,0,11,31,0,0,0,1666,1131,515,0,20,0,0,0,0,0,0
B11/S0-13,11,11,0,13,25,0,0,0,1666,1659,7,0,0,0,0,0,0,0,0
B11-16/S0-9,11,16,0,9,16,0,0,0,1666,1353,308,2,1,0,2,0,0,0,0
B14-16/S0-11,14,16,0,11,24,0,0,0,1666,1586,79,1,0,0,0,0,0,0,0
B15/S0-14,15,15,0,14,28,0,0,0,1666,1666,0,0,0,0,0,0,0,0,0
B9-15/S0-5,9,15,0,5,27,0,0,0,1665,1205,395,5,52,0,6,0,1,0,1
B9-16/S0-12,9,16,0,12,21,0,0,0,1665,1186,479,0,0,0,0,0,0,0,0
B10-14/S0-16,10,14,0,16,18,0,0,0,1665,1665,0,0,0,0,0,0,0,0,0
B10-16/S0-11,10,16,0,11,25,0,0,0,1665,1073,592,0,0,0,0,0,0,0,0
B12-13/S0-15,12,13,0,15,23,0,0,0,1665,1647,18,0,0,0,0,0,0,0,0
B12-16/S0-9,12,16,0,9,28,0,0,0,1665,1383,267,12,0,0,3,0,0,0,0
B7-8/S0-7,7,8,0,7,26,0,0,0,1664,632,930,0,87,0,10,0,5,0,0
B8-13/S0-7,8,13,0,7,23,0,0,0,1664,483,1066,38,27,0,49,0,0,0,0
B9-11/S0-15,9,11,0,15,30,0,0,0,1664,1496,168,0,0,0,0,0,0,0,0
B12-13/S0-10,12,13,0,10,29,0,0,0,1664,1394,190,55,2,0,22,0,1,0,0
B13/S0-13,13,13,0,13,24,0,0,0,1664,1658,6,0,0,0,0,0,0,0,0
B13/S0-16,13,13,0,16,25,0,0,0,1664,1664,0,0,0,0,0,0,0,0,0
B13-15/S0-10,13,15,0,10,27,0,0,0,1664,1608,41,14,1,0,0,0,0,0,0
B13-16/S0-10,13,16,0,10,30,0,0,0,1664,1618,36,8,2,0,0,0,0,0,0
B14/S0-6,14,14,0,6,26,0,0,0,1664,1628,36,0,0,0,0,0,0,0,0
B15-16/S0-13,15,16,0,13,25,0,0,0,1664,1642,22,0,0,0,0,0,0,0,0
B9-10/S0-8,9,10,0,8,20,0,0,0,1663,1044,460,42,91,2,15,2,5,0,0
B9-11/S0-12,9,11,0,12,30,0,0,0,1663,1614,47,0,2,0,0,0,0,0,0
B10-11/S0-11,10,11,0,11,32,0,0,0,1663,1448,203,0,11,0,1,0,0,0,0
B11-14/S0-14,11,14,0,14,24,0,0,0,1663,1639,24,0,0,0,0,0,0,0,0
B12-15/S0-14,12,15,0,14,27,0,0,0,1663,1643,20,0,0,0,0,0,0,0,0
B14-15/S0-8,14,15,0,8,31,0,0,0,1663,1622,15,26,0,0,0,0,0,0,0
B15/S0-5,15,15,0,5,20,0,0,0,1663,1214,449,0,0,0,0,0,0,0,0
B5/S0-4,5,5,0,4,23,0,4,0,1662,842,366,0,375,0,32,0,5,0,2
B7-10/S0-5,7,10,0,5,31,0,13,0,1662,590,658,22,271,8,56,0,20,1,8
B9-10/S0-14,9,10,0,14,25,0,0,0,1662,1635,27,0,0,0,0,0,0,0,0
B9-12/S0-11,9,12,0,11,31,0,0,0,1662,1141,502,0,19,0,0,0,0,0,0
B9-13/S0-14,9,13,0,14,30,0,0,0,1662,1588,74,0,0,0,0,0,0,0,0
B9-15/S0-9,9,15,0,9,26,0,0,0,1662,942,714,1,2,0,3,0,0,0,0
B10-14/S0-7,10,14,0,7,27,0,0,0,1662,1027,561,42,2,0,30,0,0,0,0
B10-15/S0-8,10,15,0,8,33,0,0,0,1662,904,498,151,12,0,95,1,1,0,0
B11-13/S0-16,11,13,0,16,28,0,0,0,1662,1662,0,0,0,0,0,0,0,0,0
B11-14/S0-7,11,14,0,7,23,0,0,0,1662,1404,256,0,2,0,0,0,0,0,0
B12-16/S0-7,12,16,0,7,27,0,0,0,1662,1410,249,3,0,0,0,0,0,0,0
B14-16/S0-6,14,16,0,6,25,0,0,0,1662,1615,47,0,0,0,0,0,0,0,0
B15/S0-11,15,15,0,11,27,0,0,0,1662,1619,43,0,0,0,0,0,0,0,0
B8-9/S0-8,8,9,0,8,31,0,0,0,1661,973,493,73,97,1,21,0,2,0,0
B9-13/S0-6,9,13,0,6,27,0,0,0,1661,1175,366,72,18,3,23,2,0,0,0
B9-16/S0-16,9,16,0,16,28,0,0,0,1661,1661,0,0,0,0,0,0,0,0,0
B12-15/S0-5,12,15,0,5,25,0,0,0,1661,1218,442,1,0,0,0,0,0,0,0
B8-12/S0-5,8,12,0,5,16,0,0,0,1660,681,783,92,12,1,87,0,0,1,2
B9/S0-15,9,9,0,15,21,0,0,0,1660,1648,12,0,0,0,0,0,0,0,0
B9-12/S0-5,9,12,0,5,27,0,0,0,1660,1180,421,9,39,1,10,0,0,0,0
B9-12/S0-16,9,12,0,16,17,0,0,0,1660,1660,0,0,0,0,0,0,0,0,0
B9-13/S0-7,9,13,0,7,21,0,0,0,1660,999,592,9,37,1,19,0,0,0,2
B10-13/S0-7,10,13,0,7,25,0,0,0,1660,1054,546,30,3,0,24,0,0,0,1
B10-14/S0-9,10,14,0,9,26,0,0,0,1660,891,697,25,5,2,40,0,0,0,0
B10-15/S0-9,10,15,0,9,24,0,0,0,1660,928,683,13,1,0,34,0,1,0,0
B10-16/S0-6,10,16,0,6,34,0,0,0,1660,1155,202,252,3,1,46,0,0,0,0
B13/S0-9,13,13,0,9,30,0,0,0,1660,1530,128,0,1,0,1,0,0,0,0
B13-16/S0-4,13,16,0,4,28,0,0,0,1660,1579,81,0,0,0,0,0,0,0,0
B14-16/S0-8,14,16,0,8,37,0,0,0,1660,1631,17,12,0,0,0,0,0,0,0
B8/S0-7,8,8,0,7,26,0,0,0,1659,549,911,72,21,2,97,1,1,2,1
B8-13/S0-6,8,13,0,6,31,0,0,0,1659,483,726,217,52,0,167,0,5,0,0
B8-14/S0-5,8,14,0,5,29,0,0,0,1659,744,720,100,11,0,76,0,4,0,0
B9-12/S0-6,9,12,0,6,27,0,0,0,1659,1156,373,75,35,1,17,0,1,0,0
B9-16/S0-6,9,16,0,6,32,0,0,0,1659,1187,345,76,29,1,20,0,0,0,0
B10-15/S0-14,10,15,0,14,31,0,0,0,1659,1491,168,0,0,0,0,0,0,0,0
